participant,block,technique,target_number,repetition,tct_ms,n_subselections,n_distractors_subselected,n_targets_missed,n_distractors_final,n_grouped_final,hand_movement_m,hand_rotation_deg
21,2,SemiDwell,6,14,7890.2,7,1,0,0,6,0.3543,114.02
21,3,SemiTilt,2,0,7087.1,2,0,0,1,3,0.1773,119.87
21,3,SemiTilt,4,0,8097.2,4,0,0,0,4,0.3035,217.85
21,3,SemiTilt,6,0,7971.9,7,1,0,0,6,0.4663,176.49
21,3,SemiTilt,2,1,7200.1,2,0,0,0,2,0.2775,134.78
21,3,SemiTilt,4,1,8295.7,4,0,1,0,3,0.2247,115.91
21,3,SemiTilt,6,1,8149.2,6,0,0,0,6,0.1545,149.0
21,3,SemiTilt,2,2,7350.1,3,1,0,0,2,0.3413,55.84
21,3,SemiTilt,4,2,7593.8,4,0,0,1,5,0.2276,155.86
21,3,SemiTilt,6,2,7978.2,6,0,0,0,6,0.6884,214.29
21,3,SemiTilt,2,3,7106.8,2,0,0,0,2,0.6069,131.17
21,3,SemiTilt,4,3,7435.4,4,0,0,0,4,0.2913,188.91
21,3,SemiTilt,6,3,8319.5,7,1,2,0,4,0.1907,98.84
21,3,SemiTilt,2,4,6207.6,2,0,0,0,2,0.6599,156.48
21,3,SemiTilt,4,4,7620.5,4,0,0,1,5,0.0197,204.46
21,3,SemiTilt,6,4,7961.3,6,0,0,0,6,0.4136,154.38
21,3,SemiTilt,2,5,7200.2,2,0,0,0,2,0.3813,149.85
21,3,SemiTilt,4,5,7324.8,5,1,0,1,5,0.4289,206.72
21,3,SemiTilt,6,5,8713.8,6,0,0,0,6,0.2632,281.77
21,3,SemiTilt,2,6,7384.9,2,0,0,0,2,0.2731,218.82
21,3,SemiTilt,4,6,6445.6,5,1,0,1,5,0.246,233.58
21,3,SemiTilt,6,6,7098.1,6,0,0,0,6,0.6376,42.76
21,3,SemiTilt,2,7,7394.8,2,0,0,0,2,0.6862,179.69
21,3,SemiTilt,4,7,7581.3,5,1,0,0,4,0.4521,158.51
21,3,SemiTilt,6,7,7849.7,7,1,0,0,6,0.3332,110.54
21,3,SemiTilt,2,8,7044.0,2,0,0,0,2,0.502,167.59
21,3,SemiTilt,4,8,7603.4,4,0,0,0,4,0.2259,195.26
21,3,SemiTilt,6,8,7134.4,6,0,0,0,6,0.4592,234.98
21,3,SemiTilt,2,9,7354.7,2,0,0,1,3,0.3601,71.26
21,3,SemiTilt,4,9,6699.3,5,1,0,0,4,0.4201,104.0
21,3,SemiTilt,6,9,9061.9,6,0,0,0,6,0.3734,206.8
21,3,SemiTilt,2,10,7524.8,2,0,0,0,2,0.3215,202.78
21,3,SemiTilt,4,10,7775.1,4,0,1,0,3,0.3942,218.67
21,3,SemiTilt,6,10,7516.9,7,1,0,0,6,0.5417,202.99
21,3,SemiTilt,2,11,8261.3,2,0,0,0,2,0.2884,319.85
21,3,SemiTilt,4,11,6789.8,4,0,0,1,5,0.4216,116.21
21,3,SemiTilt,6,11,7511.2,7,1,1,0,5,0.3078,68.74
21,3,SemiTilt,2,12,7138.3,2,0,0,1,3,0.2894,197.3
21,3,SemiTilt,4,12,7933.3,4,0,1,0,3,0.5384,138.31
21,3,SemiTilt,6,12,6827.5,7,1,0,0,6,0.4247,190.94
21,3,SemiTilt,2,13,6870.6,2,0,0,1,3,0.5214,260.16
21,3,SemiTilt,4,13,7163.7,4,0,0,0,4,0.2841,97.41
21,3,SemiTilt,6,13,6763.5,6,0,1,1,6,0.2288,196.55
21,3,SemiTilt,2,14,8212.1,2,0,0,0,2,0.1534,313.86
21,3,SemiTilt,4,14,8568.5,4,0,0,0,4,0.3984,145.96
21,3,SemiTilt,6,14,7413.4,6,0,0,1,7,0.4225,91.08
21,4,SemiSwipe,2,0,7116.0,2,0,0,0,2,0.7499,22.63
21,4,SemiSwipe,4,0,7378.0,4,0,0,1,5,0.1475,104.67
21,4,SemiSwipe,6,0,7806.4,6,0,0,1,7,0.6584,170.62
21,4,SemiSwipe,2,1,6783.3,2,0,0,1,3,0.3637,202.16
21,4,SemiSwipe,4,1,7435.5,4,0,0,1,5,0.6432,208.6
21,4,SemiSwipe,6,1,7664.9,6,0,0,0,6,0.5674,194.5
21,4,SemiSwipe,2,2,7669.7,3,1,0,1,3,0.3272,166.07
21,4,SemiSwipe,4,2,8494.9,4,0,2,0,2,0.2131,129.81
21,4,SemiSwipe,6,2,6996.2,6,0,0,1,7,0.5834,130.8
21,4,SemiSwipe,2,3,7681.8,2,0,0,1,3,0.4877,137.98
21,4,SemiSwipe,4,3,7358.1,4,0,0,0,4,0.6248,194.6
21,4,SemiSwipe,6,3,8456.9,7,1,0,0,6,0.5946,156.94
21,4,SemiSwipe,2,4,6582.2,2,0,0,0,2,0.6267,108.33
21,4,SemiSwipe,4,4,7421.5,5,1,0,0,4,0.4298,78.74
21,4,SemiSwipe,6,4,8666.5,6,0,0,1,7,0.3029,157.7
21,4,SemiSwipe,2,5,7479.3,2,0,0,0,2,0.3959,233.58
21,4,SemiSwipe,4,5,8121.9,5,1,0,0,4,0.3569,231.71
21,4,SemiSwipe,6,5,7127.3,9,3,0,0,6,0.3869,187.78
21,4,SemiSwipe,2,6,7592.3,2,0,0,0,2,0.3582,207.5
21,4,SemiSwipe,4,6,8241.5,4,0,0,0,4,0.8371,63.13
21,4,SemiSwipe,6,6,7524.7,6,0,0,0,6,0.1963,172.35
21,4,SemiSwipe,2,7,6749.9,2,0,0,0,2,0.3019,11.39
21,4,SemiSwipe,4,7,7077.2,5,1,0,0,4,0.4455,236.05
21,4,SemiSwipe,6,7,7251.7,6,0,0,1,7,0.0944,79.07
21,4,SemiSwipe,2,8,7900.3,2,0,0,0,2,0.5391,73.02
21,4,SemiSwipe,4,8,7651.3,4,0,1,0,3,0.1942,75.39
21,4,SemiSwipe,6,8,8435.7,6,0,0,0,6,0.0396,102.18
21,4,SemiSwipe,2,9,7167.1,3,1,0,0,2,0.8174,169.97
21,4,SemiSwipe,4,9,7562.0,5,1,0,0,4,0.5254,165.58
21,4,SemiSwipe,6,9,7262.0,6,0,0,1,7,0.062,152.25
21,4,SemiSwipe,2,10,7186.6,2,0,0,0,2,0.3451,154.07
21,4,SemiSwipe,4,10,8238.9,4,0,0,0,4,0.289,63.2
21,4,SemiSwipe,6,10,6825.8,6,0,1,0,5,0.2362,189.24
21,4,SemiSwipe,2,11,7964.1,2,0,0,1,3,0.31,153.65
21,4,SemiSwipe,4,11,7968.0,4,0,0,0,4,0.364,210.08
21,4,SemiSwipe,6,11,8828.1,6,0,0,0,6,0.3691,159.16
21,4,SemiSwipe,2,12,7604.1,2,0,0,1,3,0.2288,113.45
21,4,SemiSwipe,4,12,8211.0,4,0,0,1,5,0.3046,163.14
21,4,SemiSwipe,6,12,7545.2,6,0,0,0,6,0.3303,249.42
21,4,SemiSwipe,2,13,6940.9,2,0,0,0,2,0.3613,110.45
21,4,SemiSwipe,4,13,7860.3,4,0,0,1,5,0.6297,80.53
21,4,SemiSwipe,6,13,7380.4,6,0,0,0,6,0.2499,109.57
21,4,SemiSwipe,2,14,7362.2,3,1,0,1,3,0.4177,79.2
21,4,SemiSwipe,4,14,7086.7,5,1,0,1,5,0.2735,167.24
21,4,SemiSwipe,6,14,8298.6,6,0,1,0,5,0.2199,118.65
22,0,SemiDwell,2,0,4803.8,2,0,0,0,2,0.4333,109.48
22,0,SemiDwell,4,0,5076.5,4,0,1,0,3,0.5114,51.7
22,0,SemiDwell,6,0,5137.8,7,1,0,0,6,0.1025,134.88
22,0,SemiDwell,2,1,3932.1,2,0,0,1,3,0.1878,196.46
22,0,SemiDwell,4,1,3655.4,4,0,0,0,4,0.3815,244.4
22,0,SemiDwell,6,1,3763.7,6,0,0,0,6,0.4483,264.43
22,0,SemiDwell,2,2,4081.6,2,0,0,0,2,0.4869,216.02
22,0,SemiDwell,4,2,4203.8,4,0,0,0,4,0.4384,120.09
22,0,SemiDwell,6,2,3192.9,6,0,0,0,6,0.1926,140.09
22,0,SemiDwell,2,3,5187.3,3,1,0,0,2,0.4008,148.87
22,0,SemiDwell,4,3,4199.5,5,1,0,0,4,0.3635,163.93
22,0,SemiDwell,6,3,4756.6,6,0,0,0,6,0.3687,128.17
22,0,SemiDwell,2,4,4147.5,2,0,0,0,2,0.3204,26.48
22,0,SemiDwell,4,4,3946.8,4,0,0,0,4,0.2134,189.58
22,0,SemiDwell,6,4,4558.5,6,0,1,0,5,0.5362,124.5
22,0,SemiDwell,2,5,4075.1,2,0,0,0,2,0.2514,49.55
22,0,SemiDwell,4,5,4364.6,4,0,0,0,4,0.3597,111.89
22,0,SemiDwell,6,5,4836.6,6,0,0,0,6,0.4832,111.44
22,0,SemiDwell,2,6,4211.1,3,1,0,0,2,0.356,118.17
22,0,SemiDwell,4,6,4866.3,4,0,0,0,4,0.1565,175.99
22,0,SemiDwell,6,6,4605.9,6,0,0,0,6,0.1341,159.3
22,0,SemiDwell,2,7,3521.1,2,0,1,0,1,0.418,119.99
22,0,SemiDwell,4,7,4194.2,4,0,0,0,4,0.5082,149.19
22,0,SemiDwell,6,7,3878.4,6,0,1,0,5,0.3324,104.98
22,0,SemiDwell,2,8,4583.6,2,0,0,1,3,0.5546,119.09
22,0,SemiDwell,4,8,4054.5,4,0,0,0,4,0.417,116.41
22,0,SemiDwell,6,8,3724.7,7,1,0,0,6,0.4004,95.02
22,0,SemiDwell,2,9,4603.8,2,0,0,1,3,0.1579,187.37
22,0,SemiDwell,4,9,5601.0,4,0,0,0,4,0.4929,132.92
22,0,SemiDwell,6,9,4568.5,6,0,0,0,6,0.4065,180.77
22,0,SemiDwell,2,10,3240.5,2,0,1,0,1,0.4152,156.26
22,0,SemiDwell,4,10,3521.9,4,0,0,0,4,0.4911,119.28
22,0,SemiDwell,6,10,5894.7,6,0,0,0,6,0.402,153.81
22,0,SemiDwell,2,11,4196.6,2,0,0,0,2,0.5281,170.1
22,0,SemiDwell,4,11,3942.8,4,0,0,0,4,0.3873,61.14
22,0,SemiDwell,6,11,5171.8,6,0,0,1,7,0.5019,195.36
22,0,SemiDwell,2,12,3682.6,2,0,0,0,2,0.5338,78.82
22,0,SemiDwell,4,12,5243.8,4,0,0,1,5,0.5452,263.78
22,0,SemiDwell,6,12,3780.2,6,0,1,0,5,0.0374,131.47
22,0,SemiDwell,2,13,3701.4,2,0,0,0,2,0.4444,167.44
22,0,SemiDwell,4,13,5192.3,4,0,0,0,4,0.5949,215.03
22,0,SemiDwell,6,13,4699.5,7,1,0,0,6,0.5666,140.03
22,0,SemiDwell,2,14,3536.3,2,0,0,0,2,0.3487,123.65
22,0,SemiDwell,4,14,4548.0,4,0,0,0,4,0.3441,142.44
22,0,SemiDwell,6,14,3417.7,6,0,0,1,7,0.5136,121.08
22,1,SemiNDH,2,0,4238.0,2,0,0,0,2,0.1962,55.45
22,1,SemiNDH,4,0,3127.7,4,0,0,0,4,0.3316,268.25
22,1,SemiNDH,6,0,4983.6,6,0,0,0,6,0.2269,38.13
22,1,SemiNDH,2,1,4334.7,3,1,0,0,2,0.5044,166.69
22,1,SemiNDH,4,1,4510.2,4,0,0,0,4,0.6072,103.4
22,1,SemiNDH,6,1,4041.0,6,0,0,1,7,0.2908,182.53
22,1,SemiNDH,2,2,3741.0,2,0,0,0,2,0.4559,203.74
22,1,SemiNDH,4,2,4126.5,4,0,0,0,4,0.2004,140.94
22,1,SemiNDH,6,2,4701.4,6,0,0,0,6,0.4011,129.54
22,1,SemiNDH,2,3,4755.2,2,0,0,0,2,0.3424,145.4
22,1,SemiNDH,4,3,4276.9,4,0,0,0,4,0.508,149.13
22,1,SemiNDH,6,3,4229.0,7,1,0,0,6,0.4538,102.87
22,1,SemiNDH,2,4,4223.3,2,0,0,0,2,0.5213,145.28
22,1,SemiNDH,4,4,4189.9,6,2,0,0,4,0.4696,214.42
22,1,SemiNDH,6,4,3609.9,6,0,0,0,6,0.3061,102.4
22,1,SemiNDH,2,5,5232.4,2,0,0,0,2,0.3041,152.81
22,1,SemiNDH,4,5,3777.4,4,0,0,1,5,0.1909,82.24
22,1,SemiNDH,6,5,5000.8,6,0,0,0,6,0.4778,157.24
22,1,SemiNDH,2,6,4360.0,2,0,0,0,2,0.551,194.07
22,1,SemiNDH,4,6,4176.5,4,0,0,0,4,0.4752,231.17
22,1,SemiNDH,6,6,4561.4,7,1,0,1,7,0.3515,200.08
22,1,SemiNDH,2,7,4208.1,2,0,0,0,2,0.3311,207.72
22,1,SemiNDH,4,7,3637.0,4,0,0,0,4,0.513,203.02
22,1,SemiNDH,6,7,4992.6,6,0,0,1,7,0.2863,93.33
22,1,SemiNDH,2,8,5229.4,2,0,1,1,2,0.5742,88.18
22,1,SemiNDH,4,8,4995.0,4,0,0,0,4,0.6403,217.74
22,1,SemiNDH,6,8,4414.9,6,0,0,0,6,0.4008,146.22
22,1,SemiNDH,2,9,5103.1,2,0,0,0,2,0.1759,179.54
22,1,SemiNDH,4,9,4623.3,4,0,0,1,5,0.2559,117.08
22,1,SemiNDH,6,9,3682.8,8,2,0,0,6,0.4179,152.06
22,1,SemiNDH,2,10,4636.9,3,1,0,1,3,0.4589,104.15
22,1,SemiNDH,4,10,3520.3,5,1,0,1,5,0.3619,102.67
22,1,SemiNDH,6,10,4557.8,8,2,0,0,6,0.4779,116.35
22,1,SemiNDH,2,11,3855.1,2,0,0,0,2,0.4285,223.08
22,1,SemiNDH,4,11,3549.1,4,0,0,0,4,0.5986,90.2
22,1,SemiNDH,6,11,3061.9,7,1,0,0,6,0.1683,195.52
22,1,SemiNDH,2,12,4539.2,2,0,0,0,2,0.419,162.82
22,1,SemiNDH,4,12,4372.5,5,1,0,0,4,0.2559,95.87
22,1,SemiNDH,6,12,4474.6,7,1,1,0,5,0.378,101.76
22,1,SemiNDH,2,13,3955.5,2,0,0,0,2,0.3384,218.74
22,1,SemiNDH,4,13,2986.3,5,1,0,0,4,0.3874,142.22
22,1,SemiNDH,6,13,5371.2,7,1,0,0,6,0.4316,240.67
22,1,SemiNDH,2,14,3339.4,2,0,0,0,2,0.4211,191.41
22,1,SemiNDH,4,14,4670.6,4,0,0,0,4,0.4181,114.09
22,1,SemiNDH,6,14,4436.5,6,0,0,0,6,0.1002,54.43
22,2,SemiSwipe,2,0,4476.8,2,0,0,0,2,0.5693,180.93
22,2,SemiSwipe,4,0,3497.9,4,0,0,0,4,0.3554,204.49
22,2,SemiSwipe,6,0,3177.2,6,0,0,1,7,0.5003,131.89
22,2,SemiSwipe,2,1,4844.3,2,0,0,0,2,0.2364,202.18
22,2,SemiSwipe,4,1,4611.3,4,0,0,0,4,0.3367,74.47
22,2,SemiSwipe,6,1,4354.4,6,0,0,0,6,0.2539,158.04
22,2,SemiSwipe,2,2,4360.8,3,1,0,0,2,0.4125,73.94
22,2,SemiSwipe,4,2,4191.1,5,1,1,0,3,0.2215,211.35
22,2,SemiSwipe,6,2,4236.1,6,0,0,0,6,0.1011,137.7
22,2,SemiSwipe,2,3,4666.6,2,0,0,0,2,0.4656,85.77
22,2,SemiSwipe,4,3,6007.0,4,0,0,0,4,0.5432,223.36
22,2,SemiSwipe,6,3,3817.0,6,0,1,0,5,0.4009,201.84
22,2,SemiSwipe,2,4,4267.9,2,0,0,0,2,0.3532,167.89
22,2,SemiSwipe,4,4,5270.9,4,0,0,1,5,0.4843,181.88
22,2,SemiSwipe,6,4,4441.8,6,0,0,1,7,0.3466,155.74
22,2,SemiSwipe,2,5,2957.1,2,0,0,0,2,0.5289,78.23
22,2,SemiSwipe,4,5,4883.2,4,0,0,1,5,0.3586,154.36
22,2,SemiSwipe,6,5,4191.4,6,0,0,0,6,0.4289,104.22
22,2,SemiSwipe,2,6,4267.9,2,0,0,1,3,0.2481,226.26
22,2,SemiSwipe,4,6,4511.6,4,0,0,1,5,0.2056,211.4
22,2,SemiSwipe,6,6,3542.0,7,1,0,1,7,0.4897,111.3
22,2,SemiSwipe,2,7,4573.1,2,0,0,0,2,0.2882,143.52
22,2,SemiSwipe,4,7,4596.3,4,0,0,1,5,0.5828,62.0
22,2,SemiSwipe,6,7,4192.9,6,0,0,0,6,0.4318,100.05
22,2,SemiSwipe,2,8,4054.2,2,0,0,0,2,0.0011,219.79
22,2,SemiSwipe,4,8,4760.0,4,0,0,0,4,0.5153,149.23
22,2,SemiSwipe,6,8,5172.3,7,1,0,0,6,0.4818,80.83
22,2,SemiSwipe,2,9,3518.8,2,0,0,0,2,0.5608,95.33
22,2,SemiSwipe,4,9,3676.0,4,0,0,0,4,0.3379,85.07
22,2,SemiSwipe,6,9,5441.5,6,0,0,0,6,0.2392,196.62
22,2,SemiSwipe,2,10,4092.9,3,1,0,0,2,0.3491,170.68
22,2,SemiSwipe,4,10,4369.0,4,0,0,0,4,0.3539,173.32
22,2,SemiSwipe,6,10,3922.9,8,2,1,0,5,0.7494,195.46
22,2,SemiSwipe,2,11,3390.6,2,0,0,1,3,0.6537,158.38
22,2,SemiSwipe,4,11,5853.7,4,0,1,1,4,0.3586,153.41
22,2,SemiSwipe,6,11,3451.4,6,0,1,0,5,0.4185,158.96
22,2,SemiSwipe,2,12,4347.0,2,0,0,1,3,0.2129,141.13
22,2,SemiSwipe,4,12,4146.2,4,0,0,0,4,0.5158,175.11
22,2,SemiSwipe,6,12,3685.3,6,0,1,0,5,0.3452,202.56
22,2,SemiSwipe,2,13,5027.8,2,0,0,1,3,0.2335,105.61
22,2,SemiSwipe,4,13,4172.4,4,0,0,0,4,0.7215,222.28
22,2,SemiSwipe,6,13,4087.3,6,0,0,0,6,0.5291,90.03
22,2,SemiSwipe,2,14,3875.0,2,0,0,0,2,0.3728,143.35
22,2,SemiSwipe,4,14,3924.6,5,1,0,0,4,0.2014,100.58
22,2,SemiSwipe,6,14,4123.2,6,0,0,1,7,0.1195,127.64
22,3,FullDH,2,0,4109.8,2,0,0,1,3,0.3151,207.66
22,3,FullDH,4,0,3715.5,4,0,0,1,5,0.4019,137.78
22,3,FullDH,6,0,2819.3,6,0,0,0,6,0.1726,203.35
22,3,FullDH,2,1,5019.5,2,0,0,0,2,0.4689,123.89
22,3,FullDH,4,1,4685.8,4,0,0,0,4,0.4925,147.64
22,3,FullDH,6,1,4540.5,7,1,0,0,6,0.3116,182.34
22,3,FullDH,2,2,4092.6,2,0,0,0,2,0.3948,54.63
22,3,FullDH,4,2,3999.6,5,1,0,0,4,0.2658,218.39
22,3,FullDH,6,2,3911.8,7,1,0,1,7,0.5243,97.74
22,3,FullDH,2,3,4435.9,2,0,0,0,2,0.4353,188.95
22,3,FullDH,4,3,4565.2,4,0,0,0,4,0.3365,96.88
22,3,FullDH,6,3,3827.4,6,0,1,1,6,0.3665,130.28
22,3,FullDH,2,4,4082.0,2,0,0,0,2,0.3417,67.89
22,3,FullDH,4,4,4583.4,4,0,0,0,4,0.3977,142.79
22,3,FullDH,6,4,4127.7,6,0,0,0,6,0.4174,215.5
22,3,FullDH,2,5,3487.1,2,0,0,0,2,0.3196,184.85
22,3,FullDH,4,5,5030.1,4,0,0,0,4,0.4134,163.52
22,3,FullDH,6,5,3023.0,6,0,0,0,6,0.561,53.67
22,3,FullDH,2,6,5079.6,2,0,0,0,2,0.3883,175.03
22,3,FullDH,4,6,4486.8,4,0,0,0,4,0.5703,188.99
22,3,FullDH,6,6,5475.9,6,0,0,0,6,0.4762,153.78
22,3,FullDH,2,7,4538.4,2,0,0,0,2,0.3678,87.33
22,3,FullDH,4,7,4550.0,4,0,0,0,4,0.3124,173.87
22,3,FullDH,6,7,4262.8,7,1,0,0,6,0.423,240.83
22,3,FullDH,2,8,3704.5,2,0,0,0,2,0.4096,273.18
22,3,FullDH,4,8,4635.8,5,1,0,0,4,0.254,156.57
22,3,FullDH,6,8,5108.5,6,0,0,0,6,0.4168,138.09
22,3,FullDH,2,9,4154.5,2,0,0,0,2,0.4174,139.89
22,3,FullDH,4,9,3683.8,4,0,0,0,4,0.1884,77.45
22,3,FullDH,6,9,4617.4,6,0,1,0,5,0.4925,111.29
22,3,FullDH,2,10,3075.3,2,0,0,1,3,0.4347,223.61
22,3,FullDH,4,10,4441.7,4,0,0,0,4,0.6912,148.93
22,3,FullDH,6,10,4272.4,7,1,0,0,6,0.603,182.36
22,3,FullDH,2,11,3994.5,2,0,0,0,2,0.4722,190.69
22,3,FullDH,4,11,4671.0,4,0,0,1,5,0.657,88.27
22,3,FullDH,6,11,4738.4,6,0,0,0,6,0.2414,151.6
22,3,FullDH,2,12,5019.2,2,0,0,0,2,0.6103,121.27
22,3,FullDH,4,12,4451.2,4,0,0,0,4,0.1808,86.42
22,3,FullDH,6,12,4835.9,7,1,0,0,6,0.5083,186.72
22,3,FullDH,2,13,4007.0,2,0,0,1,3,0.2643,216.58
22,3,FullDH,4,13,4964.5,4,0,0,0,4,0.3803,96.65
22,3,FullDH,6,13,3998.1,7,1,0,1,7,0.4018,203.07
22,3,FullDH,2,14,3603.1,2,0,0,0,2,0.1529,177.31
22,3,FullDH,4,14,4387.0,4,0,0,0,4,0.3124,82.39
22,3,FullDH,6,14,4903.9,6,0,0,0,6,0.3196,167.24
22,4,SemiTilt,2,0,5963.2,2,0,0,0,2,0.3442,118.28
22,4,SemiTilt,4,0,4681.1,4,0,0,1,5,0.3917,168.06
22,4,SemiTilt,6,0,4279.9,6,0,0,0,6,0.6439,162.26
22,4,SemiTilt,2,1,4931.1,2,0,0,0,2,0.2871,228.0
22,4,SemiTilt,4,1,3885.0,5,1,0,1,5,0.4565,251.41
22,4,SemiTilt,6,1,5092.6,6,0,0,1,7,0.6407,187.54
22,4,SemiTilt,2,2,4300.0,2,0,0,0,2,0.4143,144.48
22,4,SemiTilt,4,2,4129.9,4,0,1,0,3,0.3715,93.02
22,4,SemiTilt,6,2,4308.1,7,1,0,1,7,0.4089,108.37
22,4,SemiTilt,2,3,5172.0,2,0,0,0,2,0.3241,207.63
22,4,SemiTilt,4,3,3791.5,4,0,0,0,4,0.5285,140.0
22,4,SemiTilt,6,3,3930.9,6,0,0,0,6,0.5161,227.72
22,4,SemiTilt,2,4,4382.9,2,0,0,0,2,0.6317,89.48
22,4,SemiTilt,4,4,4262.3,4,0,0,0,4,0.3468,147.17
22,4,SemiTilt,6,4,4972.8,6,0,0,0,6,0.4112,153.41
22,4,SemiTilt,2,5,3723.5,2,0,0,1,3,0.2447,221.57
22,4,SemiTilt,4,5,4842.0,4,0,0,0,4,0.4261,183.68
22,4,SemiTilt,6,5,3640.0,8,2,0,0,6,0.4168,58.8
22,4,SemiTilt,2,6,4963.5,2,0,0,1,3,0.2352,113.56
22,4,SemiTilt,4,6,5086.8,4,0,0,0,4,0.3281,93.76
22,4,SemiTilt,6,6,4664.5,7,1,1,0,5,0.3884,211.06
22,4,SemiTilt,2,7,4513.3,3,1,0,0,2,0.3712,176.9
22,4,SemiTilt,4,7,4114.7,4,0,1,0,3,0.5524,330.65
22,4,SemiTilt,6,7,4274.3,7,1,0,0,6,0.3081,192.86
22,4,SemiTilt,2,8,4775.9,2,0,0,1,3,0.5272,153.9
22,4,SemiTilt,4,8,4160.1,4,0,0,0,4,0.5083,167.57
22,4,SemiTilt,6,8,3911.9,6,0,0,0,6,0.2968,114.93
22,4,SemiTilt,2,9,3972.9,2,0,0,0,2,0.2299,123.75
22,4,SemiTilt,4,9,4115.5,5,1,0,0,4,0.5722,253.82
22,4,SemiTilt,6,9,3915.7,6,0,0,1,7,0.1282,33.19
22,4,SemiTilt,2,10,4376.0,2,0,0,1,3,0.6737,109.16
22,4,SemiTilt,4,10,4770.4,4,0,1,0,3,0.2164,208.3
22,4,SemiTilt,6,10,4735.1,6,0,0,0,6,0.3161,73.49
22,4,SemiTilt,2,11,4784.7,2,0,0,0,2,0.2877,166.68
22,4,SemiTilt,4,11,3168.4,4,0,0,0,4,0.4205,30.64
22,4,SemiTilt,6,11,3945.4,6,0,1,0,5,0.5814,123.93
22,4,SemiTilt,2,12,4026.7,2,0,0,0,2,0.1893,231.89
22,4,SemiTilt,4,12,4939.9,4,0,0,0,4,0.3833,258.14
22,4,SemiTilt,6,12,4455.3,7,1,0,0,6,0.222,154.17
22,4,SemiTilt,2,13,2978.5,2,0,0,0,2,0.3451,134.75
22,4,SemiTilt,4,13,3631.5,4,0,0,0,4,0.4788,27.67
22,4,SemiTilt,6,13,5121.4,6,0,1,0,5,0.6143,182.16
22,4,SemiTilt,2,14,4904.5,2,0,0,1,3,0.3543,94.16
22,4,SemiTilt,4,14,3438.9,4,0,0,1,5,0.5678,144.6
22,4,SemiTilt,6,14,3872.2,6,0,0,0,6,0.8063,200.31
23,0,SemiSwipe,2,0,4930.0,2,0,0,0,2,0.5146,181.28
23,0,SemiSwipe,4,0,5517.2,4,0,0,0,4,0.5124,108.12
23,0,SemiSwipe,6,0,4663.0,8,2,0,0,6,0.3125,162.15
23,0,SemiSwipe,2,1,4452.2,3,1,0,0,2,0.5152,11.32
23,0,SemiSwipe,4,1,4824.5,4,0,0,0,4,0.5812,170.45
23,0,SemiSwipe,6,1,5839.9,6,0,0,0,6,0.1692,277.45
23,0,SemiSwipe,2,2,5122.8,2,0,0,0,2,0.1809,113.77
23,0,SemiSwipe,4,2,5338.9,4,0,0,0,4,0.5613,186.87
23,0,SemiSwipe,6,2,4917.3,7,1,0,1,7,0.4542,11.25
23,0,SemiSwipe,2,3,3905.0,3,1,0,1,3,0.5438,145.83
23,0,SemiSwipe,4,3,3857.4,4,0,0,0,4,0.5719,169.03
23,0,SemiSwipe,6,3,4556.6,6,0,1,0,5,0.4551,205.95
23,0,SemiSwipe,2,4,4575.0,2,0,0,0,2,0.3063,208.18
23,0,SemiSwipe,4,4,5478.4,5,1,0,0,4,0.2942,134.78
23,0,SemiSwipe,6,4,4594.9,6,0,0,0,6,0.4474,153.16
23,0,SemiSwipe,2,5,5705.5,2,0,0,0,2,0.2653,171.64
23,0,SemiSwipe,4,5,4875.7,5,1,0,0,4,0.4049,121.66
23,0,SemiSwipe,6,5,4817.4,7,1,0,0,6,0.3568,186.3
23,0,SemiSwipe,2,6,4937.8,2,0,0,0,2,0.4069,107.8
23,0,SemiSwipe,4,6,4761.3,5,1,0,1,5,0.4548,161.36
23,0,SemiSwipe,6,6,5429.1,6,0,0,0,6,0.007,226.37
23,0,SemiSwipe,2,7,4688.8,2,0,0,0,2,0.4094,122.25
23,0,SemiSwipe,4,7,5323.7,4,0,0,0,4,0.6668,151.89
23,0,SemiSwipe,6,7,4932.3,7,1,2,0,4,0.1728,179.26
23,0,SemiSwipe,2,8,4808.0,2,0,0,1,3,0.48,208.72
23,0,SemiSwipe,4,8,5109.2,4,0,0,1,5,0.5054,227.86
23,0,SemiSwipe,6,8,5399.8,6,0,1,1,6,0.6431,73.23
23,0,SemiSwipe,2,9,4892.8,2,0,0,0,2,0.2852,8.74
23,0,SemiSwipe,4,9,4758.1,4,0,0,0,4,0.3881,64.15
23,0,SemiSwipe,6,9,5666.1,6,0,0,1,7,0.4043,222.89
23,0,SemiSwipe,2,10,3881.5,2,0,0,0,2,0.1747,162.32
23,0,SemiSwipe,4,10,5069.2,4,0,0,0,4,0.3793,250.25
23,0,SemiSwipe,6,10,5233.1,7,1,1,0,5,0.3144,221.6
23,0,SemiSwipe,2,11,3914.1,2,0,0,0,2,0.3335,158.05
23,0,SemiSwipe,4,11,4199.0,4,0,0,0,4,0.5203,174.83
23,0,SemiSwipe,6,11,5048.5,6,0,0,0,6,0.4773,229.77
23,0,SemiSwipe,2,12,4352.9,3,1,0,0,2,0.2355,190.77
23,0,SemiSwipe,4,12,4897.1,4,0,0,0,4,0.4619,85.44
23,0,SemiSwipe,6,12,5074.9,6,0,0,1,7,0.2234,63.46
23,0,SemiSwipe,2,13,5815.8,2,0,0,1,3,0.4631,188.28
