participant,block,technique,target_number,repetition,tct_ms,n_subselections,n_distractors_subselected,n_targets_missed,n_distractors_final,n_grouped_final,hand_movement_m,hand_rotation_deg
23,2,SemiTilt,6,12,9505.4,6,0,0,0,6,0.5562,50.34
23,2,SemiTilt,2,13,6395.9,2,0,0,0,2,0.4319,143.8
23,2,SemiTilt,4,13,8943.0,4,0,0,1,5,0.2881,206.91
23,2,SemiTilt,6,13,10986.8,6,0,0,0,6,0.4087,202.62
23,2,SemiTilt,2,14,7389.9,2,0,0,0,2,0.8687,251.61
23,2,SemiTilt,4,14,9609.8,4,0,0,1,5,0.2429,243.42
23,2,SemiTilt,6,14,11143.8,6,0,0,0,6,0.2064,217.61
23,3,SemiNDH,2,0,6364.8,2,0,0,0,2,0.3543,94.79
23,3,SemiNDH,4,0,7577.2,4,0,0,1,5,0.5041,159.42
23,3,SemiNDH,6,0,8887.1,7,1,0,0,6,0.3572,294.76
23,3,SemiNDH,2,1,7134.8,3,1,0,0,2,0.2395,60.22
23,3,SemiNDH,4,1,9692.5,4,0,0,1,5,0.1704,123.1
23,3,SemiNDH,6,1,9909.6,6,0,0,0,6,0.5214,153.77
23,3,SemiNDH,2,2,5348.1,2,0,0,0,2,0.3836,83.34
23,3,SemiNDH,4,2,6771.5,5,1,0,0,4,0.3825,138.35
23,3,SemiNDH,6,2,10165.1,6,0,0,0,6,0.0379,149.13
23,3,SemiNDH,2,3,5366.5,2,0,0,1,3,0.116,119.23
23,3,SemiNDH,4,3,7560.8,4,0,0,0,4,0.4833,91.38
23,3,SemiNDH,6,3,8852.0,6,0,1,0,5,0.2525,162.5
23,3,SemiNDH,2,4,6993.1,3,1,0,0,2,0.3505,188.58
23,3,SemiNDH,4,4,7658.0,4,0,0,0,4,0.5317,181.24
23,3,SemiNDH,6,4,9275.1,7,1,2,0,4,0.2098,32.07
23,3,SemiNDH,2,5,5660.1,2,0,0,1,3,0.3739,100.2
23,3,SemiNDH,4,5,8551.6,4,0,0,1,5,0.3705,221.73
23,3,SemiNDH,6,5,10773.9,6,0,0,1,7,0.556,107.0
23,3,SemiNDH,2,6,7069.5,2,0,0,0,2,0.4004,230.11
23,3,SemiNDH,4,6,7893.9,4,0,0,0,4,0.4992,145.65
23,3,SemiNDH,6,6,8931.8,7,1,0,0,6,0.6098,124.88
23,3,SemiNDH,2,7,6722.2,2,0,0,0,2,0.6601,224.38
23,3,SemiNDH,4,7,7269.1,4,0,1,0,3,0.4367,142.77
23,3,SemiNDH,6,7,8812.5,6,0,0,0,6,0.5108,209.79
23,3,SemiNDH,2,8,6817.2,2,0,0,0,2,0.2994,158.06
23,3,SemiNDH,4,8,8341.3,4,0,0,0,4,0.3684,173.29
23,3,SemiNDH,6,8,9562.1,6,0,0,0,6,0.6205,50.98
23,3,SemiNDH,2,9,6510.3,2,0,0,1,3,0.435,116.55
23,3,SemiNDH,4,9,7162.8,4,0,1,1,4,0.553,235.13
23,3,SemiNDH,6,9,9604.1,6,0,1,0,5,0.0027,120.53
23,3,SemiNDH,2,10,8335.9,2,0,0,0,2,0.5399,238.48
23,3,SemiNDH,4,10,7602.7,4,0,0,1,5,0.5373,92.91
23,3,SemiNDH,6,10,8691.5,7,1,0,0,6,0.388,156.53
23,3,SemiNDH,2,11,6125.7,3,1,0,0,2,0.5913,122.01
23,3,SemiNDH,4,11,8483.0,4,0,0,0,4,0.5811,169.16
23,3,SemiNDH,6,11,9146.2,6,0,0,1,7,0.2676,147.07
23,3,SemiNDH,2,12,5713.4,2,0,0,0,2,0.623,179.05
23,3,SemiNDH,4,12,7242.5,4,0,0,1,5,0.3257,132.84
23,3,SemiNDH,6,12,10829.3,6,0,0,0,6,0.2274,168.63
23,3,SemiNDH,2,13,7046.6,2,0,0,0,2,0.2749,238.39
23,3,SemiNDH,4,13,7786.9,5,1,0,0,4,0.2705,179.93
23,3,SemiNDH,6,13,8676.2,7,1,0,0,6,0.6502,118.33
23,3,SemiNDH,2,14,8005.1,2,0,0,0,2,0.4178,175.25
23,3,SemiNDH,4,14,8268.1,4,0,0,0,4,0.4938,250.03
23,3,SemiNDH,6,14,9089.1,7,1,1,0,5,0.3544,119.35
23,4,FullDH,2,0,6497.8,2,0,0,1,3,0.402,171.72
23,4,FullDH,4,0,8582.7,4,0,0,0,4,0.457,8.99
23,4,FullDH,6,0,8257.6,6,0,0,0,6,0.162,44.59
23,4,FullDH,2,1,6821.3,2,0,0,0,2,0.6637,157.81
23,4,FullDH,4,1,8823.4,4,0,0,0,4,0.3901,102.24
23,4,FullDH,6,1,8516.8,6,0,0,0,6,0.3366,150.98
23,4,FullDH,2,2,6387.1,2,0,0,1,3,0.4394,162.76
23,4,FullDH,4,2,8270.1,5,1,0,0,4,0.5064,198.38
23,4,FullDH,6,2,9942.6,6,0,0,0,6,0.1169,98.96
23,4,FullDH,2,3,6025.4,2,0,0,0,2,0.3591,184.76
23,4,FullDH,4,3,8379.7,5,1,0,0,4,0.3791,65.88
23,4,FullDH,6,3,9494.9,6,0,0,0,6,0.3839,178.38
23,4,FullDH,2,4,6970.2,2,0,0,0,2,0.6127,49.48
23,4,FullDH,4,4,8631.0,4,0,0,0,4,0.326,169.87
23,4,FullDH,6,4,9341.0,7,1,0,0,6,0.1838,63.02
23,4,FullDH,2,5,6252.3,2,0,0,0,2,0.424,164.04
23,4,FullDH,4,5,7129.1,4,0,0,1,5,0.4973,316.2
23,4,FullDH,6,5,10859.5,6,0,0,0,6,0.3995,90.93
23,4,FullDH,2,6,5088.1,2,0,0,0,2,0.2152,195.31
23,4,FullDH,4,6,8622.3,5,1,0,1,5,0.2113,108.35
23,4,FullDH,6,6,8590.2,6,0,0,0,6,0.6765,205.91
23,4,FullDH,2,7,7182.9,2,0,0,0,2,0.3695,113.37
23,4,FullDH,4,7,7677.7,4,0,0,0,4,0.7126,127.17
23,4,FullDH,6,7,9873.5,6,0,0,0,6,0.0729,135.93
23,4,FullDH,2,8,6741.3,2,0,0,0,2,0.3154,259.19
23,4,FullDH,4,8,7324.5,4,0,0,0,4,0.337,100.89
23,4,FullDH,6,8,8989.6,6,0,0,0,6,0.562,159.22
23,4,FullDH,2,9,6426.4,2,0,0,0,2,0.3153,116.47
23,4,FullDH,4,9,7261.3,5,1,1,0,3,0.5008,20.59
23,4,FullDH,6,9,8288.1,6,0,0,1,7,0.3169,143.76
23,4,FullDH,2,10,6011.5,2,0,0,0,2,0.1943,208.55
23,4,FullDH,4,10,7999.4,4,0,1,0,3,0.2494,222.37
23,4,FullDH,6,10,8424.8,6,0,0,0,6,0.183,170.98
23,4,FullDH,2,11,6130.9,2,0,0,1,3,0.1139,125.61
23,4,FullDH,4,11,8169.7,5,1,0,1,5,0.3954,213.49
23,4,FullDH,6,11,8571.4,6,0,0,1,7,0.2249,178.92
23,4,FullDH,2,12,6129.9,2,0,0,0,2,0.3686,211.66
23,4,FullDH,4,12,7189.4,4,0,0,1,5,0.4601,181.92
23,4,FullDH,6,12,9943.6,6,0,0,0,6,0.3439,160.09
23,4,FullDH,2,13,7658.5,3,1,1,0,1,0.0571,76.34
23,4,FullDH,4,13,9101.7,4,0,0,0,4,0.525,121.07
23,4,FullDH,6,13,9559.0,6,0,0,0,6,0.209,171.7
23,4,FullDH,2,14,6777.7,2,0,1,1,2,0.0447,158.37
23,4,FullDH,4,14,7809.0,4,0,0,0,4,0.4985,146.45
23,4,FullDH,6,14,9909.6,7,1,0,0,6,0.3316,245.9
24,0,SemiTilt,2,0,6352.6,2,0,0,0,2,0.6521,185.1
24,0,SemiTilt,4,0,7262.9,4,0,0,0,4,0.3852,231.29
24,0,SemiTilt,6,0,9200.0,6,0,0,0,6,0.5395,150.0
24,0,SemiTilt,2,1,6301.0,3,1,0,0,2,0.5957,45.87
24,0,SemiTilt,4,1,6427.2,4,0,0,1,5,0.4063,214.66
24,0,SemiTilt,6,1,8845.1,6,0,1,0,5,0.3116,162.91
24,0,SemiTilt,2,2,6684.0,2,0,0,0,2,0.4197,172.31
24,0,SemiTilt,4,2,7195.9,4,0,0,0,4,0.1,90.2
24,0,SemiTilt,6,2,8801.4,6,0,0,0,6,0.5777,247.58
24,0,SemiTilt,2,3,5784.4,3,1,0,0,2,0.4681,238.93
24,0,SemiTilt,4,3,7606.6,5,1,0,0,4,0.541,127.44
24,0,SemiTilt,6,3,9416.2,6,0,0,0,6,0.4776,107.55
24,0,SemiTilt,2,4,6600.7,2,0,0,0,2,0.384,185.96
24,0,SemiTilt,4,4,8676.7,4,0,0,0,4,0.013,204.75
24,0,SemiTilt,6,4,8789.2,6,0,1,0,5,0.2489,158.61
24,0,SemiTilt,2,5,5675.2,2,0,0,0,2,0.4179,116.46
24,0,SemiTilt,4,5,6234.1,4,0,0,0,4,0.5295,136.75
24,0,SemiTilt,6,5,8846.9,6,0,0,1,7,0.5197,243.4
24,0,SemiTilt,2,6,6788.8,3,1,0,0,2,0.4387,169.5
24,0,SemiTilt,4,6,8186.7,4,0,0,0,4,0.4937,172.27
24,0,SemiTilt,6,6,9588.6,6,0,0,1,7,0.2453,180.55
24,0,SemiTilt,2,7,6345.0,2,0,0,0,2,0.3186,62.45
24,0,SemiTilt,4,7,8374.5,5,1,0,0,4,0.4514,130.21
24,0,SemiTilt,6,7,9659.9,7,1,0,0,6,0.3959,102.29
24,0,SemiTilt,2,8,6395.1,2,0,0,0,2,0.2622,208.46
24,0,SemiTilt,4,8,6860.7,4,0,0,0,4,0.3699,78.66
24,0,SemiTilt,6,8,8378.8,6,0,0,0,6,0.3623,43.69
24,0,SemiTilt,2,9,5790.8,2,0,0,1,3,0.3396,179.99
24,0,SemiTilt,4,9,8020.4,5,1,1,0,3,0.4821,139.18
24,0,SemiTilt,6,9,9045.5,6,0,1,0,5,0.307,242.62
24,0,SemiTilt,2,10,6986.3,2,0,0,0,2,0.66,101.36
24,0,SemiTilt,4,10,6781.5,5,1,0,1,5,0.4424,158.68
24,0,SemiTilt,6,10,7952.9,6,0,0,0,6,0.7329,87.78
24,0,SemiTilt,2,11,7207.4,2,0,0,0,2,0.1994,117.66
24,0,SemiTilt,4,11,7616.9,4,0,0,0,4,0.6678,101.63
24,0,SemiTilt,6,11,9985.3,6,0,1,0,5,0.4321,170.15
24,0,SemiTilt,2,12,6636.6,2,0,0,0,2,0.1678,231.49
24,0,SemiTilt,4,12,8209.9,4,0,0,0,4,0.3382,142.74
24,0,SemiTilt,6,12,8269.7,6,0,0,1,7,0.4612,128.04
24,0,SemiTilt,2,13,6273.8,2,0,0,0,2,0.3371,156.59
24,0,SemiTilt,4,13,8844.8,5,1,0,0,4,0.3888,92.16
24,0,SemiTilt,6,13,10031.5,6,0,0,0,6,0.375,167.43
24,0,SemiTilt,2,14,5512.2,2,0,0,0,2,0.4147,216.66
24,0,SemiTilt,4,14,8598.4,4,0,0,0,4,0.3146,218.64
24,0,SemiTilt,6,14,9408.7,6,0,1,0,5,0.4582,33.5
24,1,SemiSwipe,2,0,5910.8,2,0,0,0,2,0.5641,161.17
24,1,SemiSwipe,4,0,7478.6,4,0,0,0,4,0.4742,190.66
24,1,SemiSwipe,6,0,9523.4,6,0,0,0,6,0.2249,194.54
24,1,SemiSwipe,2,1,7598.9,2,0,0,0,2,0.4375,266.9
24,1,SemiSwipe,4,1,8006.6,4,0,0,0,4,0.2322,220.23
24,1,SemiSwipe,6,1,7920.7,6,0,1,1,6,0.5766,41.66
24,1,SemiSwipe,2,2,5633.2,2,0,0,0,2,0.657,153.99
24,1,SemiSwipe,4,2,7204.8,4,0,0,0,4,0.7179,172.87
24,1,SemiSwipe,6,2,9024.6,7,1,0,0,6,0.4459,222.8
24,1,SemiSwipe,2,3,5865.5,2,0,0,0,2,0.2646,164.82
24,1,SemiSwipe,4,3,7062.0,4,0,0,0,4,0.4854,16.04
24,1,SemiSwipe,6,3,10001.8,7,1,0,1,7,0.0705,308.93
24,1,SemiSwipe,2,4,5809.2,3,1,0,0,2,0.5448,195.97
24,1,SemiSwipe,4,4,8272.0,4,0,0,0,4,0.4444,186.95
24,1,SemiSwipe,6,4,9019.9,6,0,1,0,5,0.5022,150.04
24,1,SemiSwipe,2,5,7148.4,2,0,0,0,2,0.4327,236.32
24,1,SemiSwipe,4,5,7582.3,5,1,0,1,5,0.3022,201.09
24,1,SemiSwipe,6,5,8141.0,6,0,0,0,6,0.4818,148.28
24,1,SemiSwipe,2,6,5550.3,2,0,0,0,2,0.0744,259.46
24,1,SemiSwipe,4,6,6829.2,4,0,0,0,4,0.3279,191.95
24,1,SemiSwipe,6,6,8502.1,7,1,1,0,5,0.5157,105.63
24,1,SemiSwipe,2,7,6180.1,2,0,0,0,2,0.4061,95.06
24,1,SemiSwipe,4,7,7087.8,4,0,1,0,3,0.5128,128.68
24,1,SemiSwipe,6,7,9680.7,6,0,1,1,6,0.4294,124.03
24,1,SemiSwipe,2,8,5633.0,4,2,0,0,2,0.3382,148.52
24,1,SemiSwipe,4,8,7713.6,4,0,0,0,4,0.666,183.27
24,1,SemiSwipe,6,8,10100.1,7,1,0,1,7,0.1921,63.65
24,1,SemiSwipe,2,9,5412.5,2,0,0,0,2,0.1817,155.36
24,1,SemiSwipe,4,9,5841.7,5,1,0,0,4,0.2399,74.82
24,1,SemiSwipe,6,9,10039.4,6,0,0,0,6,0.5884,158.09
24,1,SemiSwipe,2,10,6839.2,2,0,0,0,2,0.3647,197.24
24,1,SemiSwipe,4,10,6513.8,4,0,0,0,4,0.4564,152.94
24,1,SemiSwipe,6,10,8215.4,6,0,0,0,6,0.3794,80.09
24,1,SemiSwipe,2,11,6182.6,2,0,0,0,2,0.5672,163.42
24,1,SemiSwipe,4,11,6023.6,4,0,0,1,5,0.396,180.63
24,1,SemiSwipe,6,11,9077.5,6,0,0,0,6,0.5273,179.79
24,1,SemiSwipe,2,12,5982.4,2,0,0,0,2,0.4703,77.02
24,1,SemiSwipe,4,12,7880.3,4,0,0,0,4,0.7122,82.75
24,1,SemiSwipe,6,12,8928.3,7,1,0,0,6,0.259,105.22
24,1,SemiSwipe,2,13,6879.8,2,0,0,0,2,0.1984,148.33
24,1,SemiSwipe,4,13,7564.7,4,0,0,0,4,0.6092,153.28
24,1,SemiSwipe,6,13,9559.2,7,1,0,0,6,0.5532,182.47
24,1,SemiSwipe,2,14,6745.6,2,0,0,0,2,0.3896,126.38
24,1,SemiSwipe,4,14,8298.8,4,0,0,0,4,0.1698,101.15
24,1,SemiSwipe,6,14,7790.2,7,1,0,1,7,0.3865,86.11
24,2,FullDH,2,0,5859.2,2,0,1,0,1,0.4427,164.3
24,2,FullDH,4,0,6479.8,5,1,0,0,4,0.2523,226.22
24,2,FullDH,6,0,8479.2,6,0,0,0,6,0.2197,190.2
24,2,FullDH,2,1,5154.8,2,0,0,0,2,0.2367,177.61
24,2,FullDH,4,1,6092.5,4,0,0,0,4,0.4798,199.14
24,2,FullDH,6,1,8941.4,6,0,0,1,7,0.4985,143.82
24,2,FullDH,2,2,5592.8,2,0,0,0,2,0.2829,32.44
24,2,FullDH,4,2,6798.8,4,0,0,1,5,0.1346,38.39
24,2,FullDH,6,2,7431.1,6,0,0,0,6,0.5471,105.85
24,2,FullDH,2,3,5535.3,2,0,0,0,2,0.5138,107.79
24,2,FullDH,4,3,6325.7,5,1,0,0,4,0.3634,201.24
24,2,FullDH,6,3,9037.1,6,0,1,0,5,0.5183,108.96
24,2,FullDH,2,4,4301.4,2,0,0,0,2,0.1783,129.11
24,2,FullDH,4,4,6466.7,4,0,0,1,5,0.3352,221.67
24,2,FullDH,6,4,8049.4,6,0,0,0,6,0.4304,96.87
24,2,FullDH,2,5,6147.0,2,0,0,0,2,0.6624,166.14
24,2,FullDH,4,5,6692.6,4,0,0,1,5,0.4886,190.89
24,2,FullDH,6,5,8083.8,6,0,0,0,6,0.4045,84.21
24,2,FullDH,2,6,5304.3,2,0,1,1,2,0.2824,276.5
24,2,FullDH,4,6,6824.2,4,0,0,0,4,0.3284,278.06
24,2,FullDH,6,6,7582.2,7,1,0,1,7,0.3462,160.97
24,2,FullDH,2,7,5651.9,2,0,0,0,2,0.5517,57.3
24,2,FullDH,4,7,6629.3,4,0,0,0,4,0.4007,132.91
24,2,FullDH,6,7,7387.5,7,1,1,1,6,0.1609,154.18
24,2,FullDH,2,8,4770.2,2,0,0,0,2,0.5227,105.39
24,2,FullDH,4,8,7521.3,4,0,0,0,4,0.065,38.85
24,2,FullDH,6,8,8522.8,7,1,0,0,6,0.3998,125.01
24,2,FullDH,2,9,4859.6,2,0,0,1,3,0.16,119.03
24,2,FullDH,4,9,6482.9,4,0,1,1,4,0.3775,125.22
24,2,FullDH,6,9,7833.5,6,0,0,0,6,0.6154,124.25
24,2,FullDH,2,10,3945.1,2,0,0,0,2,0.3834,116.21
24,2,FullDH,4,10,7004.6,4,0,0,0,4,0.3944,81.9
24,2,FullDH,6,10,8010.3,7,1,0,1,7,0.4011,53.63
24,2,FullDH,2,11,5041.8,2,0,0,0,2,0.3456,102.51
24,2,FullDH,4,11,6599.1,5,1,0,0,4,0.4081,146.05
24,2,FullDH,6,11,9405.0,6,0,1,0,5,0.0856,176.16
24,2,FullDH,2,12,4509.7,3,1,0,0,2,0.456,161.57
24,2,FullDH,4,12,6186.3,6,2,1,0,3,0.3341,192.5
24,2,FullDH,6,12,7307.7,6,0,0,1,7,0.6154,85.05
24,2,FullDH,2,13,5084.3,2,0,0,0,2,0.4963,218.48
24,2,FullDH,4,13,5664.8,4,0,0,0,4,0.4335,124.68
24,2,FullDH,6,13,8412.6,6,0,0,0,6,0.2793,148.92
24,2,FullDH,2,14,5029.1,2,0,0,1,3,0.38,193.76
24,2,FullDH,4,14,6517.0,5,1,0,0,4,0.6491,135.99
24,2,FullDH,6,14,7016.1,7,1,0,0,6,0.391,282.04
24,3,SemiDwell,2,0,6030.9,2,0,0,1,3,0.2332,166.73
24,3,SemiDwell,4,0,6621.2,4,0,1,1,4,0.4847,140.76
24,3,SemiDwell,6,0,8699.5,6,0,0,1,7,0.1104,213.66
24,3,SemiDwell,2,1,5772.2,2,0,0,1,3,0.3902,15.96
24,3,SemiDwell,4,1,6132.6,4,0,0,0,4,0.5479,213.09
24,3,SemiDwell,6,1,9371.9,6,0,0,0,6,0.3442,131.24
24,3,SemiDwell,2,2,4767.9,3,1,0,0,2,0.2792,114.46
24,3,SemiDwell,4,2,7541.9,4,0,0,0,4,0.2892,97.66
24,3,SemiDwell,6,2,8419.1,6,0,0,0,6,0.3788,170.34
24,3,SemiDwell,2,3,6034.1,2,0,0,0,2,0.359,102.14
24,3,SemiDwell,4,3,7185.6,4,0,0,0,4,0.1834,94.34
24,3,SemiDwell,6,3,9190.9,7,1,0,0,6,0.3406,189.16
24,3,SemiDwell,2,4,6438.0,2,0,0,0,2,0.6008,255.06
24,3,SemiDwell,4,4,7320.0,4,0,0,1,5,0.3558,150.82
24,3,SemiDwell,6,4,8093.9,6,0,0,0,6,0.2292,38.6
24,3,SemiDwell,2,5,6451.7,2,0,0,0,2,0.5721,147.12
24,3,SemiDwell,4,5,7919.0,4,0,0,0,4,0.4878,208.47
24,3,SemiDwell,6,5,8138.4,6,0,0,0,6,0.3041,232.66
24,3,SemiDwell,2,6,6379.2,2,0,0,0,2,0.2808,200.66
24,3,SemiDwell,4,6,6482.9,4,0,0,0,4,0.2828,156.74
24,3,SemiDwell,6,6,8923.5,8,2,1,1,6,0.3233,153.14
24,3,SemiDwell,2,7,6637.5,2,0,0,0,2,0.3422,244.28
24,3,SemiDwell,4,7,6830.4,4,0,0,0,4,0.2025,190.97
24,3,SemiDwell,6,7,8377.6,7,1,0,1,7,0.352,156.98
24,3,SemiDwell,2,8,4820.6,2,0,0,0,2,0.3877,184.16
24,3,SemiDwell,4,8,7412.3,4,0,0,0,4,0.5508,204.3
24,3,SemiDwell,6,8,7992.8,6,0,0,1,7,0.4894,66.78
24,3,SemiDwell,2,9,5279.8,2,0,0,0,2,0.677,153.52
24,3,SemiDwell,4,9,7874.1,4,0,0,1,5,0.2304,109.33
24,3,SemiDwell,6,9,9160.9,6,0,0,0,6,0.3051,177.31
24,3,SemiDwell,2,10,5778.6,2,0,0,0,2,0.4067,181.19
24,3,SemiDwell,4,10,6876.4,4,0,0,0,4,0.3875,81.64
24,3,SemiDwell,6,10,8462.1,7,1,0,1,7,0.1707,107.6
24,3,SemiDwell,2,11,6474.1,2,0,0,0,2,0.5464,117.08
24,3,SemiDwell,4,11,7354.2,4,0,0,0,4,0.3269,89.0
24,3,SemiDwell,6,11,8686.4,7,1,1,0,5,0.2011,46.05
24,3,SemiDwell,2,12,7011.7,2,0,1,0,1,0.4221,134.14
24,3,SemiDwell,4,12,7285.2,4,0,0,0,4,0.6674,221.18
24,3,SemiDwell,6,12,8984.9,6,0,0,0,6,0.4294,241.86
24,3,SemiDwell,2,13,5714.2,2,0,0,1,3,0.374,101.95
24,3,SemiDwell,4,13,7574.7,5,1,0,1,5,0.4044,109.47
24,3,SemiDwell,6,13,8586.9,6,0,0,1,7,0.4384,87.38
24,3,SemiDwell,2,14,5016.5,2,0,0,0,2,0.5787,142.93
24,3,SemiDwell,4,14,6494.4,4,0,0,1,5,0.1925,122.44
24,3,SemiDwell,6,14,7476.7,7,1,0,0,6,0.3527,71.27
24,4,SemiNDH,2,0,5505.1,2,0,0,0,2,0.3202,110.21
24,4,SemiNDH,4,0,7473.2,4,0,1,1,4,0.6304,232.01
24,4,SemiNDH,6,0,7936.4,6,0,0,0,6,0.2949,157.74
24,4,SemiNDH,2,1,5892.0,2,0,0,0,2,0.625,2.35
24,4,SemiNDH,4,1,8136.0,4,0,0,0,4,0.4304,104.31
24,4,SemiNDH,6,1,8979.4,6,0,0,0,6,0.2095,200.81
24,4,SemiNDH,2,2,4645.1,2,0,0,0,2,0.3419,162.79
24,4,SemiNDH,4,2,7435.3,4,0,0,0,4,0.3961,115.05
24,4,SemiNDH,6,2,8779.7,6,0,0,0,6,0.3501,44.87
24,4,SemiNDH,2,3,4587.3,2,0,0,0,2,0.4232,163.2
24,4,SemiNDH,4,3,7660.4,4,0,0,0,4,0.3281,158.76
24,4,SemiNDH,6,3,8592.3,6,0,0,1,7,0.4212,70.81
24,4,SemiNDH,2,4,5168.5,2,0,0,0,2,0.312,157.66
24,4,SemiNDH,4,4,7080.6,4,0,0,1,5,0.4809,94.91
24,4,SemiNDH,6,4,7738.8,7,1,0,0,6,0.6565,200.57
24,4,SemiNDH,2,5,5297.9,2,0,0,0,2,0.3142,97.37
24,4,SemiNDH,4,5,7695.1,4,0,1,1,4,0.1484,112.78
24,4,SemiNDH,6,5,8896.3,6,0,1,0,5,0.4458,97.23
24,4,SemiNDH,2,6,5847.8,2,0,0,0,2,0.3688,171.38
24,4,SemiNDH,4,6,6763.7,5,1,1,0,3,0.6514,48.25
24,4,SemiNDH,6,6,8331.0,6,0,0,0,6,0.517,174.0
24,4,SemiNDH,2,7,5115.2,2,0,0,0,2,0.1806,196.23
24,4,SemiNDH,4,7,6851.2,4,0,0,0,4,0.0758,148.31
24,4,SemiNDH,6,7,7219.5,6,0,0,0,6,0.5797,103.04
24,4,SemiNDH,2,8,5292.7,2,0,0,0,2,0.8873,246.97
24,4,SemiNDH,4,8,7139.0,4,0,0,1,5,0.4069,156.33
24,4,SemiNDH,6,8,8887.2,6,0,1,0,5,0.4042,138.19
24,4,SemiNDH,2,9,6241.8,2,0,0,0,2,0.7837,96.61
24,4,SemiNDH,4,9,7602.7,5,1,0,1,5,0.3778,187.81
24,4,SemiNDH,6,9,8702.2,7,1,0,0,6,0.2589,250.91
24,4,SemiNDH,2,10,5903.1,3,1,0,0,2,0.2369,168.87
24,4,SemiNDH,4,10,6506.9,4,0,0,0,4,0.6,54.12
24,4,SemiNDH,6,10,8583.9,6,0,0,1,7,0.5052,179.55
24,4,SemiNDH,2,11,5540.3,3,1,0,0,2,0.2328,172.88
24,4,SemiNDH,4,11,7203.8,4,0,0,0,4,0.4701,102.36
24,4,SemiNDH,6,11,8431.6,6,0,0,0,6,0.5557,151.21
24,4,SemiNDH,2,12,6024.3,2,0,0,0,2,0.3755,117.43
24,4,SemiNDH,4,12,6807.4,5,1,0,0,4,0.3607,18.25
24,4,SemiNDH,6,12,9634.0,7,1,0,0,6,0.4788,122.44
24,4,SemiNDH,2,13,5667.4,2,0,1,0,1,0.3896,43.99
24,4,SemiNDH,4,13,6713.1,4,0,0,1,5,0.306,154.49
24,4,SemiNDH,6,13,8729.0,7,1,0,0,6,0.0027,94.16
24,4,SemiNDH,2,14,6247.1,3,1,1,0,1,0.6017,153.14
24,4,SemiNDH,4,14,5987.0,4,0,0,0,4,0.5084,37.69
24,4,SemiNDH,6,14,7416.2,6,0,0,0,6,0.38,162.03
25,0,SemiDwell,2,0,7041.0,2,0,1,0,1,0.5985,303.04
25,0,SemiDwell,4,0,8483.7,4,0,0,1,5,0.096,134.99
25,0,SemiDwell,6,0,9873.7,6,0,0,0,6,0.2382,146.17
25,0,SemiDwell,2,1,7399.6,2,0,0,0,2,0.4391,206.84
25,0,SemiDwell,4,1,7598.7,4,0,0,0,4,0.1044,208.28
25,0,SemiDwell,6,1,9089.1,8,2,0,1,7,0.521,157.96
25,0,SemiDwell,2,2,7521.9,2,0,0,0,2,0.5557,223.76
25,0,SemiDwell,4,2,8716.9,4,0,0,0,4,0.3042,153.77
25,0,SemiDwell,6,2,9484.5,6,0,0,0,6,0.3604,209.64
25,0,SemiDwell,2,3,6070.5,2,0,0,0,2,0.3607,53.53
25,0,SemiDwell,4,3,7771.2,4,0,0,0,4,0.3899,134.34
25,0,SemiDwell,6,3,9246.2,6,0,1,0,5,0.3546,232.61
25,0,SemiDwell,2,4,8089.3,2,0,0,0,2,0.6484,134.84
25,0,SemiDwell,4,4,8932.5,4,0,0,0,4,0.2689,95.22
25,0,SemiDwell,6,4,9879.3,6,0,0,0,6,0.4939,40.17
25,0,SemiDwell,2,5,6968.9,2,0,0,0,2,0.3701,52.42
25,0,SemiDwell,4,5,8622.9,4,0,0,0,4,0.5938,46.13
25,0,SemiDwell,6,5,9128.8,6,0,0,1,7,0.4629,122.02
25,0,SemiDwell,2,6,7104.2,2,0,0,0,2,0.253,130.58
25,0,SemiDwell,4,6,7658.9,4,0,0,0,4,0.3237,100.14
25,0,SemiDwell,6,6,10406.3,6,0,0,0,6,0.0173,122.2
25,0,SemiDwell,2,7,7668.3,3,1,0,1,3,0.6001,58.57
25,0,SemiDwell,4,7,7548.2,4,0,0,0,4,0.4648,247.95
25,0,SemiDwell,6,7,9792.0,6,0,0,0,6,0.7161,163.08
25,0,SemiDwell,2,8,6406.0,3,1,0,0,2,0.5251,174.59
25,0,SemiDwell,4,8,8705.5,4,0,0,0,4,0.5411,196.54
25,0,SemiDwell,6,8,9518.4,6,0,0,0,6,0.3928,108.86
25,0,SemiDwell,2,9,7358.9,2,0,0,0,2,0.2739,145.0
25,0,SemiDwell,4,9,7709.3,4,0,0,1,5,0.5799,121.59
25,0,SemiDwell,6,9,8839.4,7,1,1,0,5,0.5211,40.11
25,0,SemiDwell,2,10,7190.8,2,0,0,0,2,0.3573,148.34
25,0,SemiDwell,4,10,8039.5,5,1,0,0,4,0.4252,73.66
25,0,SemiDwell,6,10,10135.9,6,0,1,0,5,0.1292,153.25
25,0,SemiDwell,2,11,6313.3,3,1,0,0,2,0.494,26.73
25,0,SemiDwell,4,11,8412.4,4,0,0,0,4,0.5861,206.99
25,0,SemiDwell,6,11,9086.9,6,0,1,0,5,0.473,197.06
25,0,SemiDwell,2,12,7110.0,2,0,0,0,2,0.2263,149.41
25,0,SemiDwell,4,12,7740.5,4,0,0,1,5,0.4971,134.2
25,0,SemiDwell,6,12,10745.1,6,0,1,0,5,0.0254,198.95
